time,lat,long,vel,acc,rel_vel,rel_pos,date_time,acc_change,vel_change,is_oscillating,is_wave,num_oscillations,wave_id
1726862456.538241,37.85182283333333,-122.23334033333332,7.269965648651123,1.6799999475479126,2.75,23.80000114440918,2024-09-20 13:00:56.538240,3.179999947547912,7.269965648651123,True,True,1.0,0.0
1726862457.6383886,37.85180183333333,-122.2333295,8.446181297302246,0.0499999970197677,3.625,27.600000381469727,2024-09-20 13:00:57.638388,4.809999898076057,8.446181297302246,True,True,2.0,0.0
1726862458.738249,37.851776,-122.23333233333334,9.32725715637207,0.199999988079071,3.875,31.700000762939453,2024-09-20 13:00:58.738249,4.959999889135361,9.32725715637207,True,True,3.0,0.0
1726862459.8379626,37.85172033333333,-122.23328333333332,10.260416984558104,0.9699999690055848,4.8125,36.400001525878906,2024-09-20 13:00:59.837962,5.729999870061874,10.260416984558104,True,True,4.0,0.0
1726862460.9399478,37.85166,-122.233236,11.171875953674316,1.100000023841858,4.0,40.0,2024-09-20 13:01:00.939947,5.859999924898148,11.171875953674316,True,True,5.0,0.0
1726862462.0379012,37.85160533333333,-122.23320716666667,12.09201431274414,0.1400000005960464,3.875,43.29999923706055,2024-09-20 13:01:02.037901,6.819999948143959,12.09201431274414,True,True,6.0,0.0
1726862463.1384344,37.85154716666667,-122.23314983333331,12.53038215637207,0.0399999991059303,3.875,47.29999923706055,2024-09-20 13:01:03.138434,6.919999949634075,12.53038215637207,True,True,7.0,0.0
1726862464.2385554,37.851484666666664,-122.23309983333333,13.103299140930176,0.4799999892711639,3.6875,51.10000228881836,2024-09-20 13:01:04.238555,5.01000003516674,12.178819954395294,True,True,8.0,0.0
1726862465.338367,37.85140883333333,-122.23304216666666,13.736979484558104,0.4399999976158142,3.25,54.900001525878906,2024-09-20 13:01:05.338366,4.6200000792741776,10.464409828186033,True,True,9.0,0.0
1726862466.438297,37.851318166666665,-122.2329905,14.28819465637207,0.3700000047683716,0.875,56.79999923706055,2024-09-20 13:01:06.438297,4.610000029206276,8.884548664093018,True,True,10.0,0.0
1726862467.538028,37.851210333333334,-122.23293183333334,14.774306297302246,0.3799999952316284,-1.0625,56.0,2024-09-20 13:01:07.538028,4.299999967217445,7.504340648651123,True,True,11.0,0.0
1726862468.638117,37.85111066666666,-122.23286683333332,15.108508110046388,0.4199999868869781,1.875,60.5,2024-09-20 13:01:08.638117,2.7100000083446503,6.662326812744142,False,True,11.0,0.0
1726862469.73809,37.8510045,-122.2327745,15.282118797302246,0.4899999797344208,-0.125,60.5,2024-09-20 13:01:09.738090,2.6300000101327896,5.954861640930176,False,True,11.0,0.0
1726862470.8382835,37.850903,-122.23268033333332,15.859375953674316,0.0599999986588954,1.5625,63.70000076293945,2024-09-20 13:01:10.838283,2.2900000102818012,5.598958969116213,False,True,11.0,0.0
1726862471.9381404,37.85082166666667,-122.23256516666666,16.65364646911621,0.7999999523162842,3.6875,67.70000457763672,2024-09-20 13:01:11.938140,2.8999999091029167,5.4817705154418945,False,True,11.0,0.0
1726862473.0386012,37.850704666666665,-122.23244616666666,17.408855438232422,0.7599999904632568,3.875,71.70000457763672,2024-09-20 13:01:13.038601,1.9799998477101326,5.316841125488281,False,True,11.0,0.0
1726862474.1387522,37.85059566666666,-122.23229833333332,18.0078125,0.0799999982118606,3.375,75.0999984741211,2024-09-20 13:01:14.138752,2.5599998384714127,5.47743034362793,False,True,11.0,0.0
1726862475.2383437,37.85049733333334,-122.23214933333334,18.39409828186035,0.089999996125698,3.5625,78.20000457763672,2024-09-20 13:01:15.238343,2.1299998462200165,5.290799140930176,False,True,11.0,0.0
1726862476.338129,37.85040933333333,-122.23200383333334,18.493925094604492,0.3700000047683716,2.8125,79.70000457763672,2024-09-20 13:01:16.338129,2.3699998632073407,4.7569456100463885,False,True,11.0,0.0
1726862477.4384322,37.850328,-122.23181733333334,18.62413215637207,0.25,3.375,83.80000305175781,2024-09-20 13:01:17.438432,2.4199998751282696,4.3359375,False,True,11.0,0.0
1726862478.5384743,37.85026383333334,-122.23163383333332,18.78038215637207,0.2899999916553497,3.375,87.80000305175781,2024-09-20 13:01:18.538474,2.4499998763203625,4.006075859069824,False,True,11.0,0.0
1726862479.6384094,37.85019833333333,-122.23145033333331,18.84982681274414,0.0299999993294477,3.6875,92.20000457763672,2024-09-20 13:01:19.638409,2.669999876990915,3.741318702697752,False,True,11.0,0.0
