date_time,time,vel,acc,rel_vel,rel_pos,tfs
2025-06-26 14:12:43.882469177,1750947163.8824692,0.0,0.0,-0.0014427821559849536,13.90000057220459,3.100357294
2025-06-26 14:12:43.909842730,1750947163.9098427,0.0,0.0,-0.09702754694852468,13.90000057220459,3.127730847
2025-06-26 14:12:43.917766571,1750947163.9177666,0.0,0.0,-0.12469696211221877,13.90000057220459,3.135654688
2025-06-26 14:12:43.917853355,1750947163.9178534,0.0,0.0,-0.125,13.90000057220459,3.135741472
2025-06-26 14:12:43.933844090,1750947163.933844,0.0,0.0,-0.125,13.90000057220459,3.151732207
2025-06-26 14:12:43.957729101,1750947163.957729,0.0,0.0,-0.125,13.90000057220459,3.175617218
2025-06-26 14:12:43.957797289,1750947163.9577973,0.0,0.0,-0.125,13.90000057220459,3.175685406
2025-06-26 14:12:43.982010841,1750947163.9820108,0.0,0.0,-0.125,13.90000057220459,3.199898958
2025-06-26 14:12:43.997980833,1750947163.9979808,0.0,0.0,-0.125,13.90000057220459,3.21586895
2025-06-26 14:12:43.998047352,1750947163.9980474,0.0,0.0,-0.125,13.90000057220459,3.215935469
2025-06-26 14:12:44.010055780,1750947164.0100558,0.0,0.0,-0.10619226327944573,13.90000057220459,3.227943897
2025-06-26 14:12:44.034364939,1750947164.034365,0.0,0.0,-0.06811890556838594,13.90000057220459,3.252253056
2025-06-26 14:12:44.037775040,1750947164.037775,0.0,0.0,-0.06277785796766744,13.90000057220459,3.255663157
2025-06-26 14:12:44.037952423,1750947164.0379524,0.0,0.0,-0.0625,13.90000057220459,3.25584054
2025-06-26 14:12:44.077970982,1750947164.077971,0.0,0.0,-0.0625,13.90000057220459,3.295859099
2025-06-26 14:12:44.078074694,1750947164.0780747,0.0,0.0,-0.0625,13.90000057220459,3.295962811
2025-06-26 14:12:44.083190441,1750947164.0831904,0.0,0.0,-0.0625,13.90000057220459,3.301078558
2025-06-26 14:12:44.109999418,1750947164.1099994,0.0,0.0,-0.0625,13.90000057220459,3.327887535
2025-06-26 14:12:44.117824078,1750947164.117824,0.0,0.0,-0.0625,13.90000057220459,3.335712195
2025-06-26 14:12:44.118100166,1750947164.1181002,0.0,0.0,-0.0625,13.90000057220459,3.335988283
2025-06-26 14:12:44.134274006,1750947164.134274,0.0,0.0,-0.08556301215445089,13.90000057220459,3.352162123
2025-06-26 14:12:44.157730579,1750947164.1577306,0.0,0.0,-0.11901074976783305,13.90000057220459,3.375618696
2025-06-26 14:12:44.161930799,1750947164.1619308,0.0,0.0,-0.125,13.90000057220459,3.379818916
2025-06-26 14:12:44.181772232,1750947164.1817722,0.0,0.0,-0.125,13.90000057220459,3.399660349
2025-06-26 14:12:44.197934866,1750947164.1979349,0.0,0.0,-0.125,13.90000057220459,3.415822983
2025-06-26 14:12:44.198103428,1750947164.1981034,0.0,0.0,-0.125,13.90000057220459,3.415991545
2025-06-26 14:12:44.209995270,1750947164.2099953,0.0,0.0,-0.125,13.90000057220459,3.427883387
2025-06-26 14:12:44.234623432,1750947164.2346234,0.0,0.0,-0.125,13.90000057220459,3.452511549
2025-06-26 14:12:44.237864017,1750947164.237864,0.0,0.0,-0.125,13.90000057220459,3.455752134
2025-06-26 14:12:44.237940311,1750947164.2379403,0.0,0.0,-0.125,13.90000057220459,3.455828428
2025-06-26 14:12:44.277826309,1750947164.2778263,0.0,0.0,-0.125,13.90000057220459,3.495714426
2025-06-26 14:12:44.277897835,1750947164.2778978,0.0,0.0,-0.125,13.90000057220459,3.495785952
2025-06-26 14:12:44.281772852,1750947164.2817729,0.0,0.0,-0.125,13.90000057220459,3.499660969
2025-06-26 14:12:44.310276985,1750947164.310277,0.0,0.0,-0.125,13.90000057220459,3.528165102
2025-06-26 14:12:44.317775965,1750947164.317776,0.0,0.0,-0.125,13.90000057220459,3.535664082
2025-06-26 14:12:44.321754456,1750947164.3217545,0.0,0.0,-0.125,13.90000057220459,3.539642573
2025-06-26 14:12:44.334112406,1750947164.3341124,0.0,0.0,-0.125,13.90000057220459,3.552000523
2025-06-26 14:12:44.358190775,1750947164.3581908,0.0,0.0,-0.125,13.90000057220459,3.576078892
2025-06-26 14:12:44.358714581,1750947164.3587146,0.0,0.0,-0.125,13.90000057220459,3.576602698
2025-06-26 14:12:44.381861687,1750947164.3818617,0.0,0.0,-0.125,13.90000057220459,3.599749804
2025-06-26 14:12:44.397895098,1750947164.397895,0.0,0.0,-0.125,13.90000057220459,3.615783215
2025-06-26 14:12:44.397953272,1750947164.3979533,0.0,0.0,-0.125,13.90000057220459,3.615841389
2025-06-26 14:12:44.410109997,1750947164.41011,0.0,0.0,-0.125,13.90000057220459,3.627998114
2025-06-26 14:12:44.434929848,1750947164.4349298,0.0,0.0,-0.125,13.90000057220459,3.652817965
2025-06-26 14:12:44.437896967,1750947164.437897,0.0,0.0,-0.125,13.90000057220459,3.655785084
2025-06-26 14:12:44.438016891,1750947164.438017,0.0,0.0,-0.125,13.90000057220459,3.655905008
2025-06-26 14:12:44.478085279,1750947164.4780853,0.0,0.0,-0.0002279916328665199,13.90000057220459,3.695973396
2025-06-26 14:12:44.478158712,1750947164.4781587,0.0,0.0,0.0,13.90000057220459,3.696046829
2025-06-26 14:12:44.481892109,1750947164.481892,0.0,0.0,0.0,13.90000057220459,3.699780226
2025-06-26 14:12:44.510401487,1750947164.5104015,0.0,0.0,0.0,13.90000057220459,3.728289604
2025-06-26 14:12:44.517765522,1750947164.5177655,0.0,0.0,0.0,13.90000057220459,3.735653639
2025-06-26 14:12:44.517832994,1750947164.517833,0.0,0.0,0.0,13.90000057220459,3.735721111
2025-06-26 14:12:44.534501314,1750947164.5345013,0.0,0.0,0.0,13.90000057220459,3.752389431
2025-06-26 14:12:44.558026314,1750947164.5580263,0.0,0.0,0.0,13.90000057220459,3.775914431
2025-06-26 14:12:44.558884621,1750947164.5588846,0.0,0.0,0.0,13.90000057220459,3.776772738
2025-06-26 14:12:44.581940174,1750947164.5819402,0.0,0.0,-0.03668604006986809,13.90000057220459,3.799828291
2025-06-26 14:12:44.597800493,1750947164.5978005,0.0,0.0,-0.06192278990041191,13.90000057220459,3.81568861
2025-06-26 14:12:44.598163128,1750947164.5981631,0.0,0.0,-0.0625,13.90000057220459,3.816051245
2025-06-26 14:12:44.610632181,1750947164.6106322,0.0,0.0,-0.0625,13.90000057220459,3.828520298
2025-06-26 14:12:44.634532690,1750947164.6345327,0.0,0.0,-0.0625,13.90000057220459,3.852420807
2025-06-26 14:12:44.638075590,1750947164.6380756,0.0,0.0,-0.0625,13.90000057220459,3.855963707
2025-06-26 14:12:44.638075590,1750947164.6380756,0.0,0.0,-0.0625,13.90000057220459,3.855963707
2025-06-26 14:12:44.677765369,1750947164.6777654,0.0,0.0,-0.12486082865674716,13.90000057220459,3.895653486
2025-06-26 14:12:44.677854061,1750947164.677854,0.0,0.0,-0.125,13.90000057220459,3.895742178
2025-06-26 14:12:44.681913376,1750947164.6819134,0.0,0.0,-0.125,13.90000057220459,3.899801493
2025-06-26 14:12:44.710257053,1750947164.710257,0.0,0.0,-0.125,13.90000057220459,3.92814517
2025-06-26 14:12:44.718121290,1750947164.7181213,0.0,0.0,-0.125,13.90000057220459,3.936009407
2025-06-26 14:12:44.718212843,1750947164.7182128,0.0,0.0,-0.125,13.90000057220459,3.93610096
2025-06-26 14:12:44.734524965,1750947164.734525,0.0,0.0,-0.125,13.90000057220459,3.952413082
2025-06-26 14:12:44.757810831,1750947164.7578108,0.0,0.0,-0.125,13.90000057220459,3.975698948
2025-06-26 14:12:44.761864901,1750947164.761865,0.0,0.0,-0.125,13.90000057220459,3.979753018
2025-06-26 14:12:44.782006025,1750947164.782006,0.0,0.0,-0.125,13.90000057220459,3.999894142
2025-06-26 14:12:44.797915697,1750947164.7979157,0.0,0.0,-0.125,13.90000057220459,4.015803814
2025-06-26 14:12:44.797992229,1750947164.7979922,0.0,0.0,-0.125,13.90000057220459,4.015880346
2025-06-26 14:12:44.810107231,1750947164.8101072,0.0,0.0,-0.125,13.90000057220459,4.027995348
2025-06-26 14:12:44.835642099,1750947164.835642,0.0,0.0,-0.125,13.90000057220459,4.053530216
2025-06-26 14:12:44.837755442,1750947164.8377554,0.0,0.0,-0.125,13.90000057220459,4.055643559
2025-06-26 14:12:44.837826490,1750947164.8378265,0.0,0.0,-0.125,13.90000057220459,4.055714607
2025-06-26 14:12:44.877799511,1750947164.8777995,0.0,0.0,-0.125,13.90000057220459,4.095687628
2025-06-26 14:12:44.877953291,1750947164.8779533,0.0,0.0,-0.125,13.90000057220459,4.095841408
2025-06-26 14:12:44.882076502,1750947164.8820765,0.0,0.0,-0.1121048839071257,13.90000057220459,4.099964619
2025-06-26 14:12:44.909830093,1750947164.90983,0.0,0.0,-0.02530504403522818,13.90000057220459,4.12771821
2025-06-26 14:12:44.917739630,1750947164.9177396,0.0,0.0,-0.0005684547638110521,13.90000057220459,4.135627747
2025-06-26 14:12:44.917921305,1750947164.9179213,0.0,0.0,0.0,13.90000057220459,4.135809422
2025-06-26 14:12:44.934309483,1750947164.9343095,0.0,0.0,0.0,13.90000057220459,4.1521976
2025-06-26 14:12:44.958257198,1750947164.9582572,0.0,0.0,0.0,13.90000057220459,4.176145315
2025-06-26 14:12:44.961739302,1750947164.9617393,0.0,0.0,0.0,13.90000057220459,4.179627419
2025-06-26 14:12:44.981798410,1750947164.9817984,0.0,0.0,0.0,13.90000057220459,4.199686527
2025-06-26 14:12:44.997949600,1750947164.9979496,0.0,0.0,0.0,13.90000057220459,4.215837717
2025-06-26 14:12:44.998131752,1750947164.9981318,0.0,0.0,0.0,13.90000057220459,4.216019869
2025-06-26 14:12:45.010180235,1750947165.0101802,0.0,0.0,0.0,13.90000057220459,4.228068352
2025-06-26 14:12:45.034813166,1750947165.0348132,0.0,0.0,0.0,13.90000057220459,4.252701283
2025-06-26 14:12:45.037909269,1750947165.0379093,0.0,0.0,0.0,13.90000057220459,4.255797386
2025-06-26 14:12:45.037991762,1750947165.0379918,0.0,0.0,0.0,13.90000057220459,4.255879879
2025-06-26 14:12:45.077949047,1750947165.077949,0.0,0.0,0.0,13.90000057220459,4.295837164
2025-06-26 14:12:45.078078508,1750947165.0780785,0.0,0.0,0.0,13.90000057220459,4.295966625
2025-06-26 14:12:45.082968712,1750947165.0829687,0.0,0.0,0.0,13.90000057220459,4.300856829
2025-06-26 14:12:45.109918356,1750947165.1099184,0.0,0.0,0.0,13.90000057220459,4.327806473
2025-06-26 14:12:45.117787600,1750947165.1177876,0.0,0.0,0.0,13.90000057220459,4.335675717
2025-06-26 14:12:45.117868900,1750947165.117869,0.0,0.0,0.0,13.90000057220459,4.335757017
2025-06-26 14:12:45.134547710,1750947165.1345477,0.0,0.0,-0.026048463447711164,13.90000057220459,4.352435827
2025-06-26 14:12:45.157815218,1750947165.1578152,0.0,0.0,-0.06238685358614161,13.90000057220459,4.375703335
2025-06-26 14:12:45.157887697,1750947165.1578877,0.0,0.0,-0.0625,13.90000057220459,4.375775814
2025-06-26 14:12:45.181862354,1750947165.1818624,0.0,0.0,-0.0625,13.90000057220459,4.399750471
2025-06-26 14:12:45.197981834,1750947165.1979818,0.0,0.0,-0.0625,13.90000057220459,4.415869951
2025-06-26 14:12:45.201836109,1750947165.201836,0.0,0.0,-0.0625,13.90000057220459,4.419724226
2025-06-26 14:12:45.209940910,1750947165.209941,0.0,0.0,-0.0625,13.90000057220459,4.427829027
2025-06-26 14:12:45.234671116,1750947165.234671,0.0,0.0,-0.0625,13.90000057220459,4.452559233
2025-06-26 14:12:45.237874985,1750947165.237875,0.0,0.0,-0.0625,13.90000057220459,4.455763102
2025-06-26 14:12:45.237966776,1750947165.2379668,0.0,0.0,-0.0625,13.90000057220459,4.455854893
2025-06-26 14:12:45.277738571,1750947165.2777386,0.0,0.0,-0.0625,13.90000057220459,4.495626688
2025-06-26 14:12:45.281850815,1750947165.2818508,0.0,0.0,-0.0625,13.90000057220459,4.499738932
2025-06-26 14:12:45.282348156,1750947165.2823482,0.0,0.0,-0.0625,13.90000057220459,4.500236273
2025-06-26 14:12:45.310260296,1750947165.3102603,0.0,0.0,-0.0625,13.90000057220459,4.528148413
2025-06-26 14:12:45.317977905,1750947165.317978,0.0,0.0,-0.0625,13.90000057220459,4.535866022
2025-06-26 14:12:45.318018198,1750947165.3180182,0.0,0.0,-0.0625,13.90000057220459,4.535906315
2025-06-26 14:12:45.334250927,1750947165.334251,0.0,0.0,-0.0625,13.90000057220459,4.552139044
2025-06-26 14:12:45.358006477,1750947165.3580065,0.0,0.0,-0.0625,13.90000057220459,4.575894594
2025-06-26 14:12:45.361803770,1750947165.3618038,0.0,0.0,-0.0625,13.90000057220459,4.579691887
2025-06-26 14:12:45.382177114,1750947165.382177,0.0,0.0,-0.0625,13.90000057220459,4.600065231
2025-06-26 14:12:45.398086071,1750947165.398086,0.0,0.0,-0.0625,13.90000057220459,4.615974188
2025-06-26 14:12:45.398166418,1750947165.3981664,0.0,0.0,-0.0625,13.90000057220459,4.616054535
2025-06-26 14:12:45.410294294,1750947165.4102943,0.0,0.0,-0.0625,13.90000057220459,4.628182411
2025-06-26 14:12:45.434604168,1750947165.4346042,0.0,0.0,-0.0625,13.90000057220459,4.652492285
2025-06-26 14:12:45.437854052,1750947165.437854,0.0,0.0,-0.0625,13.90000057220459,4.655742169
2025-06-26 14:12:45.441749096,1750947165.441749,0.0,0.0,-0.0625,13.90000057220459,4.659637213
2025-06-26 14:12:45.477922440,1750947165.4779224,0.0,0.0,-0.0625,13.90000057220459,4.695810557
2025-06-26 14:12:45.478011131,1750947165.4780111,0.0,0.0,-0.0625,13.90000057220459,4.695899248
2025-06-26 14:12:45.481813908,1750947165.481814,0.0,0.0,-0.0625,13.90000057220459,4.699702025
2025-06-26 14:12:45.510529994,1750947165.51053,0.0,0.0,-0.0625,13.90000057220459,4.728418111
2025-06-26 14:12:45.517977953,1750947165.517978,0.0,0.0,-0.0625,13.90000057220459,4.73586607
2025-06-26 14:12:45.518068314,1750947165.5180683,0.0,0.0,-0.0625,13.90000057220459,4.735956431
2025-06-26 14:12:45.535554171,1750947165.5355542,0.0,0.0,-0.0625,13.90000057220459,4.753442288
2025-06-26 14:12:45.558107376,1750947165.5581074,0.0,0.0,-0.0625,13.90000057220459,4.775995493
2025-06-26 14:12:45.561720848,1750947165.5617208,0.0,0.0,-0.0625,13.90000057220459,4.779608965
2025-06-26 14:12:45.581780910,1750947165.581781,0.0,0.0,-0.0625,13.90000057220459,4.799669027
2025-06-26 14:12:45.597980499,1750947165.5979805,0.0,0.0,-0.0625,13.90000057220459,4.815868616
