date_time,time,lat,long,vel,acc,rel_vel,rel_pos,tfs,acc_change,vel_change,is_oscillating,is_wave,num_oscillations,wave_id
2025-06-25 03:30:21.924813271,1750822221.9248133,37.43671783333333,-122.11095583333334,1.3593118487302513,1.0052471515754844,0.0,0.0,4220.59004879,4.039742669740386,-8.599771075259216,True,True,1.0,0.0
2025-06-25 03:30:23.124325752,1750822223.1243258,37.4367315,-122.11093266666668,3.144992422267377,1.3441615224273182,0.0,0.0,4221.789561271,4.37865704059222,-6.814090501722092,True,True,2.0,0.0
2025-06-25 03:30:24.325073719,1750822224.3250737,37.436739333333335,-122.11091866666666,4.934281668974171,1.49638054591337,0.0,0.0,4222.990309238,4.530876064078272,-5.024801255015298,False,True,2.0,0.0
2025-06-25 03:30:25.524010897,1750822225.524011,37.4367455,-122.110907,6.72288644708126,1.37307096262288,0.0,0.0,4224.189246416,4.654185647368762,-3.2361964769082086,False,True,2.0,0.0
2025-06-25 03:30:26.723357677,1750822226.7233577,37.4367585,-122.11089333333334,8.218148786355705,1.433476332379013,0.0,0.0,4225.388593196,4.714591017124895,-1.7409341376337633,False,True,2.0,0.0
2025-06-25 03:30:27.923990726,1750822227.9239907,37.436788,-122.11087983333331,9.723172813755614,0.9837368346666845,0.0,0.0,4226.589226245,5.164330514837223,-0.23591011023385455,False,True,2.0,0.0
2025-06-25 03:30:29.123771906,1750822229.123772,37.436838333333334,-122.11089,10.924912704896347,0.9958970254723488,0.0,0.0,4227.789007425,5.1764907056428875,0.9658297809068781,False,True,2.0,0.0
2025-06-25 03:30:30.324175358,1750822230.3241754,37.43688983333333,-122.11091533333334,11.973680198609967,0.7035798833485775,0.0,0.0,4228.989410877,5.468807847766659,2.014597274620499,False,True,2.0,0.0
2025-06-25 03:30:31.525101661,1750822231.5251017,37.436947833333335,-122.1109625,12.731089754908627,0.6515097941390995,0.0,0.0,4230.19033718,5.516934425735496,3.452211011193624,False,True,2.0,0.0
2025-06-25 03:30:32.726073027,1750822232.726073,37.437012,-122.11102833333334,13.280208248596328,0.40743725856830454,0.0,0.0,4231.391308546,4.849830766410809,5.363331872398953,False,True,2.0,0.0
2025-06-25 03:30:33.923107624,1750822233.9231076,37.43708316666667,-122.11110366666666,13.742574536223405,0.3134278701739801,0.0,0.0,4232.588343143,4.8513003058912965,7.961661786121825,True,True,3.0,0.0
2025-06-25 03:30:35.125516414,1750822235.1255164,37.43716116666667,-122.11118566666669,14.120529938373789,0.14332253865631306,-7.375,193.0402997958668,4233.790751933,4.467428842027598,9.843983821928232,True,True,4.0,0.0
2025-06-25 03:30:36.324819088,1750822236.324819,37.43724533333334,-122.11127466666667,14.279324357969173,0.03889883439727841,-22.5,161.63484698038556,4234.990054607,4.4017804861478425,11.595320237093398,True,True,5.0,0.0
2025-06-25 03:30:37.524155139,1750822237.5241551,37.437334,-122.1113675,14.404304521315884,0.24944552246705062,-25.375,132.1176643537536,4236.189390658,4.501487474288087,13.495420811009346,True,True,6.0,0.0
2025-06-25 03:30:39.016100645,1750822239.0161006,37.438018,-122.11208633333334,14.6766209100732,0.19717380290773703,-27.25,95.33710688937853,4237.681336164,2.3565646346066575,13.317309061342948,False,True,6.0,0.0
