date_time,time,lat,long,vel,acc,rel_vel,rel_pos,tfs,acc_change,vel_change,is_oscillating,is_wave,num_oscillations,wave_id
2025-07-01 14:16:25.284026623,1751379385.2840266,37.88784583333333,-122.3091335,5.044444383682608,-2.18251785902573,-5.510365262389831,30.863042177299025,309811.854726792,3.7533901243934245,-8.76847887830344,True,True,1.0,0.0
2025-07-01 14:16:26.585499525,1751379386.5854995,37.88790733333333,-122.309212,2.9161501363563507,-1.5238234753258255,0.0,0.0,309813.156199694,4.412084508093329,-10.896773125629698,True,True,2.0,0.0
2025-07-01 14:16:27.883184195,1751379387.8831842,37.88795116666667,-122.3092615,0.8282926562724526,-1.3806493644141915,0.0,0.0,309814.453884364,4.555258619004963,-12.984630605713596,True,True,3.0,0.0
2025-07-01 14:16:29.183154583,1751379389.1831546,37.887972833333336,-122.30929116666668,0.0,0.0,0.0,0.0,309815.753854752,5.935907983419154,-13.812923261986048,True,True,4.0,0.0
2025-07-01 14:16:30.484292030,1751379390.484292,37.88799083333333,-122.30930983333332,0.0,0.0,0.0,0.0,309817.054992199,5.935907983419154,-13.812923261986048,True,True,5.0,0.0
2025-07-01 14:16:31.783212900,1751379391.783213,37.88797616666667,-122.30932316666669,0.0,0.0,0.0,0.0,309818.353913069,5.935907983419154,-13.812923261986048,True,True,6.0,0.0
2025-07-01 14:16:33.083296776,1751379393.0832968,37.887964833333335,-122.30932466666668,0.0,0.0,0.0,0.0,309819.653996945,5.935907983419154,-13.812923261986048,True,True,7.0,0.0
2025-07-01 14:16:34.384307146,1751379394.3843071,37.887955166666664,-122.309322,0.0,0.0,0.0,0.0,309820.955007315,5.935907983419154,-13.812923261986048,True,True,8.0,0.0
2025-07-01 14:16:35.685040474,1751379395.6850405,37.887939833333334,-122.30931516666666,0.0,0.0,0.0,0.0,309822.255740643,5.918031870295045,-13.927530353335223,True,True,9.0,0.0
2025-07-01 14:16:36.985334873,1751379396.9853349,37.8879325,-122.30931583333332,0.0,0.0,0.0,0.0,309823.556035042,5.663729491578605,-14.037268838832484,True,True,10.0,0.0
2025-07-01 14:16:38.283437490,1751379398.2834375,37.887922833333334,-122.3093165,0.0,0.0,0.0,0.0,309824.854137659,5.595599085612967,-14.072296910604395,True,True,11.0,0.0
2025-07-01 14:16:39.583539486,1751379399.5835395,37.8879225,-122.30931766666669,0.0,0.0,0.0,0.0,309826.154239655,5.082165793773999,-13.720605020521644,True,True,12.0,0.0
2025-07-01 14:16:40.882851362,1751379400.8828514,37.88791283333333,-122.30931916666668,2.044453382919652,1.4813117433809155,0.0,0.0,309827.453551531,5.168312591157669,-9.915042852461802,True,True,13.0,0.0
2025-07-01 14:16:42.185174942,1751379402.185175,37.887900333333334,-122.30931866666668,4.2164650255476435,1.865264002488572,0.0,0.0,309828.755875111,4.67761873218206,-4.251999817553708,False,True,13.0,0.0
2025-07-01 14:16:43.492759943,1751379403.49276,37.88789233333333,-122.309322,6.131832843654834,0.7647735810400587,0.0,0.0,309830.063460112,5.148272282962816,1.0873884599722263,False,True,13.0,0.0
2025-07-01 14:16:45.284332752,1751379405.2843328,37.887966166666665,-122.30957633333334,7.014587943191881,0.5847127342170618,0.0,0.0,309831.855032921,4.669638746085909,4.0984378068355305,False,True,13.0,0.0
2025-07-01 14:16:46.588272333,1751379406.5882723,37.887950333333336,-122.30965483333334,7.74882762206088,0.716826307582896,0.0,0.0,309833.158972502,4.658578208540108,6.920534965788427,False,True,13.0,0.0
2025-07-01 14:16:47.883437157,1751379407.8834372,37.88791033333333,-122.30972183333331,8.453458132633063,0.3969516358194443,0.0,0.0,309834.454137326,3.597803515889368,8.453458132633063,True,True,14.0,0.0
2025-07-01 14:16:49.185595751,1751379409.1855958,37.88786183333333,-122.30977833333333,9.437151398407906,0.6704898620849677,3.25,29.09170021700511,309835.75629592,3.871341742154892,9.437151398407906,True,True,15.0,0.0
2025-07-01 14:16:50.483516216,1751379410.4835162,37.887784833333335,-122.30979316666668,10.288684356813768,0.3700000047683716,4.75,38.799263415494885,309837.054216385,4.171831599471488,10.288684356813768,True,True,16.0,0.0
2025-07-01 14:16:51.784154415,1751379411.7841544,37.887695,-122.30979983333332,11.03358609599231,0.4552700778785067,5.543415673403581,46.25287905439093,309838.354854584,4.257101672581623,11.03358609599231,True,True,17.0,0.0
2025-07-01 14:16:53.084247828,1751379413.0842478,37.8876,-122.3098,11.840410301206694,0.8726492463795081,8.829662093988901,56.01333478088456,309839.654947997,4.674480841082624,11.840410301206694,True,True,18.0,0.0
2025-07-01 14:16:54.385749817,1751379414.3857498,37.88750233333333,-122.30978883333331,12.68649740600647,0.4286111963959991,2.125,13.29238892273444,309840.956449986,5.118518891066134,12.68649740600647,True,True,19.0,0.0
2025-07-01 14:16:55.682843685,1751379415.6828437,37.88739833333333,-122.309773,13.49787178045655,0.8619289397945035,3.5,17.700000762939453,309842.253543854,5.551836634464638,13.49787178045655,True,True,20.0,0.0
2025-07-01 14:16:56.983878851,1751379416.9838789,37.887287,-122.30975083333334,14.103484539356083,0.2910825443629846,4.125,22.56237266530126,309843.55457902,6.122683029896157,14.103484539356083,True,True,21.0,0.0
2025-07-01 14:16:58.283609390,1751379418.2836094,37.887172,-122.30972666666666,14.78749824065015,0.4035496597724309,-5.75,173.97184976922188,309844.854309559,6.235150145305603,14.78749824065015,True,True,22.0,0.0
2025-07-01 14:16:59.583406925,1751379419.583407,37.887050333333335,-122.30969966666666,15.151707047712955,0.3046216399662482,3.8125,32.78652149176702,309846.154107094,4.85276642173087,13.107253664793305,True,True,23.0,0.0
