time,lat,long,vel,acc,rel_vel,rel_pos,date_time
1720735955.4554956,37.878403166666665,-122.30607666666668,1.2586805820465088,0.6100000143051147,0.875,11.199999809265137,2024-07-11 15:12:35.455495
1720735956.555604,37.87840516666667,-122.30608616666666,2.1267361640930176,0.8899999856948853,0.0625,11.800000190734863,2024-07-11 15:12:36.555603
1720735957.655703,37.87840583333333,-122.30610133333332,3.0989584922790527,0.209999993443489,-0.75,11.199999809265137,2024-07-11 15:12:37.655703
1720735958.7558029,37.87840533333333,-122.30612066666669,3.250868320465088,0.0,1.125,11.40000057220459,2024-07-11 15:12:38.755802
1720735959.8556278,37.878398,-122.30614033333332,3.094618320465088,-0.1599999964237213,1.5,12.40000057220459,2024-07-11 15:12:39.855627
1720735960.9556434,37.878393333333335,-122.30617583333331,3.5850696563720703,0.5399999618530273,1.125,13.600000381469728,2024-07-11 15:12:40.955643
1720735962.0555005,37.87839066666667,-122.30621766666668,3.9236114025115967,0.1700000017881393,1.125,15.0,2024-07-11 15:12:42.055500
1720735963.1555755,37.878393833333334,-122.3062625,3.793402910232544,-0.2199999988079071,4.0625,18.80000114440918,2024-07-11 15:12:43.155575
1720735964.2558813,37.87840116666667,-122.3063165,3.641493320465088,-0.209999993443489,0.0,0.0,2024-07-11 15:12:44.255881
1720735965.355647,37.878409833333336,-122.3063715,3.789062738418579,0.2699999809265136,1.4375,11.300000190734863,2024-07-11 15:12:45.355647
1720735966.455397,37.87841566666667,-122.3064195,4.5182294845581055,0.7299999594688416,0.0,0.0,2024-07-11 15:12:46.455396
1720735967.5557506,37.878423,-122.30646716666666,5.321180820465088,0.5699999928474426,0.0,0.0,2024-07-11 15:12:47.555750
1720735968.6556425,37.8784265,-122.30651366666666,5.833333492279053,0.5399999618530273,1.6875,33.400001525878906,2024-07-11 15:12:48.655642
1720735969.7557282,37.878423,-122.30656283333332,6.310764312744141,0.209999993443489,0.0,33.20000076293945,2024-07-11 15:12:49.755728
1720735970.8555553,37.87840966666667,-122.306618,6.115451812744141,0.2800000011920929,-4.625,28.399999618530273,2024-07-11 15:12:50.855555
1720735971.9555187,37.87838466666667,-122.30667716666666,5.907118320465088,-0.3400000035762787,-6.0,23.200000762939453,2024-07-11 15:12:51.955518
1720735973.055844,37.87835616666667,-122.3067425,5.351562976837158,-0.85999995470047,-5.125,18.0,2024-07-11 15:12:53.055844
1720735974.155791,37.8783225,-122.30680583333331,4.214409828186035,-1.079999923706055,-4.4375,13.0,2024-07-11 15:12:54.155791
1720735975.2557683,37.8782905,-122.30686583333332,2.808159828186035,-1.6299999952316284,-2.6875,9.90000057220459,2024-07-11 15:12:55.255768
1720735976.3554423,37.87826066666667,-122.30692466666666,1.506076455116272,-0.6399999856948853,-0.375,8.40000057220459,2024-07-11 15:12:56.355442
1720735977.4555397,37.878229166666664,-122.3069775,1.076388955116272,-0.089999996125698,0.4375,8.300000190734863,2024-07-11 15:12:57.455539
1720735978.555616,37.87820216666667,-122.30702483333332,1.0243055820465088,0.1400000005960464,1.625,9.40000057220459,2024-07-11 15:12:58.555615
1720735979.655829,37.878176833333335,-122.307072,1.1762152910232544,0.1400000005960464,1.125,10.800000190734863,2024-07-11 15:12:59.655828
1720735980.7790864,37.878148833333334,-122.3071175,1.3194445371627808,0.1199999973177909,-0.625,11.0,2024-07-11 15:13:00.779086
1720735981.8555906,37.878123333333335,-122.3071615,1.3281251192092896,-0.2599999904632568,-1.125,9.90000057220459,2024-07-11 15:13:01.855590
1720735982.955898,37.878109,-122.30720116666669,0.967881977558136,-0.4699999988079071,-0.875,8.699999809265137,2024-07-11 15:13:02.955898
1720735984.0560162,37.87808783333333,-122.30724266666668,0.4296875298023224,-0.4899999797344208,0.5,8.600000381469727,2024-07-11 15:13:04.056016
1720735985.155527,37.87807566666667,-122.30728133333334,0.0,0.0,1.125,9.600000381469728,2024-07-11 15:13:05.155527
1720735986.2556274,37.87810116666667,-122.307294,0.269097238779068,0.4099999964237213,0.9375,11.100000381469728,2024-07-11 15:13:06.255627
1720735987.3556807,37.878105833333336,-122.30732266666666,0.7508680820465088,0.2599999904632568,0.125,11.600000381469728,2024-07-11 15:13:07.355680
1720735988.4553816,37.87811383333333,-122.3073495,1.1414930820465088,0.2199999988079071,-1.3125,11.0,2024-07-11 15:13:08.455381
1720735990.6556349,37.878131,-122.30739016666666,1.2196180820465088,-0.3199999928474426,0.75,10.600000381469728,2024-07-11 15:13:10.655634
1720735991.7555366,37.878129666666666,-122.30741566666669,1.2239583730697632,0.2299999892711639,0.9375,11.5,2024-07-11 15:13:11.755536
1720735992.8554642,37.878167,-122.307386,1.5364583730697632,0.3799999952316284,-0.9375,11.199999809265137,2024-07-11 15:13:12.855464
1720735993.955717,37.87817183333333,-122.3074025,1.662326455116272,-0.1199999973177909,-1.125,10.199999809265137,2024-07-11 15:13:13.955717
1720735995.0555413,37.8781765,-122.307419,1.5104167461395264,0.0099999997764825,1.5625,10.699999809265137,2024-07-11 15:13:15.055541
1720735996.155863,37.878184166666664,-122.3074055,2.0442709922790527,0.4899999797344208,2.9375,13.0,2024-07-11 15:13:16.155863
1720735997.25569,37.878189666666664,-122.30741966666666,2.9036459922790527,0.7999999523162842,4.6875,17.200000762939453,2024-07-11 15:13:17.255690
1720735998.3556094,37.878123333333335,-122.3075375,2.5520834922790527,-1.0199999809265137,0.0,0.0,2024-07-11 15:13:18.355609
1720736000.255431,37.87816266666667,-122.3075835,1.566840410232544,1.069999933242798,0.0,0.0,2024-07-11 15:13:20.255430
1720736001.35583,37.8781685,-122.30759333333332,3.1553821563720703,1.3700000047683716,0.0,0.0,2024-07-11 15:13:21.355829
1720736002.455861,37.878169166666666,-122.30761783333334,3.980034828186035,1.3799999952316284,0.0,0.0,2024-07-11 15:13:22.455861
1720736003.5554943,37.8781625,-122.3076395,4.956597328186035,1.100000023841858,0.0,0.0,2024-07-11 15:13:23.555494
1720736004.6557105,37.8780865,-122.30765666666667,6.171875476837158,0.8299999833106995,0.0,0.0,2024-07-11 15:13:24.655710
1720736005.7779658,37.877985,-122.30761183333334,6.497395992279053,0.5199999809265137,3.6875,38.20000076293945,2024-07-11 15:13:25.777965
1720736006.855772,37.87790733333333,-122.30758183333332,6.3541669845581055,-0.0199999995529651,6.375,40.60000228881836,2024-07-11 15:13:26.855772
1720736007.9559112,37.87784083333333,-122.30757766666666,7.547743320465088,1.409999966621399,6.375,45.70000076293945,2024-07-11 15:13:27.955911
1720736009.055993,37.87779116666667,-122.30757366666668,8.671875,1.0299999713897705,5.6875,51.20000076293945,2024-07-11 15:13:29.055993
1720736010.1556106,37.877734,-122.30756766666669,9.930556297302246,1.3399999141693115,5.5625,57.10000228881836,2024-07-11 15:13:30.155610
1720736011.255645,37.877673,-122.30755883333332,11.093750953674316,0.9199999570846558,4.625,61.900001525878906,2024-07-11 15:13:31.255645
1720736012.3555536,37.8776025,-122.3075425,11.966146469116213,1.059999942779541,3.875,66.30000305175781,2024-07-11 15:13:32.355553
1720736013.456174,37.87752,-122.30752033333331,12.408854484558104,-0.0599999986588954,3.75,70.70000457763672,2024-07-11 15:13:33.456173
1720736014.5556931,37.877429,-122.30749566666668,12.213541984558104,0.5399999618530273,4.9375,76.5,2024-07-11 15:13:34.555693
1720736015.655501,37.87732866666666,-122.30746683333334,13.42881965637207,0.9699999690055848,4.625,83.20000457763672,2024-07-11 15:13:35.655500
1720736016.7557063,37.8772275,-122.307437,14.609375953674316,1.3899999856948853,4.125,89.5999984741211,2024-07-11 15:13:36.755706
1720736017.8555636,37.877125,-122.30740783333331,15.559896469116213,0.7999999523162842,4.375,96.8000030517578,2024-07-11 15:13:37.855563
1720736018.9553466,37.877013,-122.30737866666666,16.44965362548828,0.959999978542328,4.25,103.0999984741211,2024-07-11 15:13:38.955346
1720736020.055792,37.87689016666667,-122.30734483333332,17.291667938232422,0.429999977350235,3.75,108.3000030517578,2024-07-11 15:13:40.055792
1720736021.155454,37.8767615,-122.30731233333331,17.673612594604492,0.6299999952316284,3.125,111.5999984741211,2024-07-11 15:13:41.155453
1720736022.2556047,37.87662433333333,-122.3072755,18.08159828186035,0.209999993443489,2.375,114.20000457763672,2024-07-11 15:13:42.255604
1720736023.3554714,37.8764785,-122.3072335,18.181425094604492,-0.0199999995529651,1.125,114.20000457763672,2024-07-11 15:13:43.355471
1720736024.4556575,37.87632883333333,-122.30719283333332,18.23350715637207,-0.5999999642372131,-1.8125,111.0,2024-07-11 15:13:44.455657
1720736025.5555882,37.876174666666664,-122.30714833333332,18.31597328186035,0.3299999833106994,-4.875,105.9000015258789,2024-07-11 15:13:45.555588
1720736026.6556346,37.8760165,-122.30710033333334,18.35503578186035,-0.1299999952316284,-3.625,103.4000015258789,2024-07-11 15:13:46.655634
1720736027.755515,37.87586366666667,-122.30705883333331,18.40711975097656,-0.1199999973177909,-3.875,99.3000030517578,2024-07-11 15:13:47.755515
1720736028.8554842,37.87570516666667,-122.3070135,18.28559112548828,0.25,-2.875,97.4000015258789,2024-07-11 15:13:48.855484
1720736029.9555635,37.875544833333336,-122.30696433333334,18.25086975097656,-0.3899999856948852,-3.0625,94.0999984741211,2024-07-11 15:13:49.955563
1720736031.0554962,37.875384333333336,-122.306914,17.99045181274414,-0.2599999904632568,-2.875,90.70000457763672,2024-07-11 15:13:51.055496
1720736032.156036,37.875223166666665,-122.30685633333331,17.478300094604492,-0.7400000095367432,-3.375,85.5,2024-07-11 15:13:52.156035
1720736033.2555397,37.87506466666667,-122.3067965,16.70138931274414,-0.8999999761581421,-6.375,78.4000015258789,2024-07-11 15:13:53.255539
1720736034.3555942,37.87490533333333,-122.306731,15.828993797302246,-0.7400000095367432,-6.625,71.30000305175781,2024-07-11 15:13:54.355594
1720736035.4559274,37.874748,-122.30666533333331,14.843750953674316,-0.6800000071525574,-7.4375,63.29999923706055,2024-07-11 15:13:55.455927
1720736036.5558703,37.87459366666667,-122.30660116666668,14.10590362548828,-0.5299999713897705,-7.4375,55.70000076293945,2024-07-11 15:13:56.555870
1720736037.655531,37.874443666666664,-122.3065395,13.103299140930176,-0.9699999690055848,-8.3125,47.5,2024-07-11 15:13:57.655530
1720736038.7556791,37.87429933333333,-122.3064795,11.401909828186035,-2.2100000381469727,-7.5625,39.0,2024-07-11 15:13:58.755679
1720736039.8558347,37.87416433333333,-122.306423,9.21875,-1.9399999380111697,-4.875,32.70000076293945,2024-07-11 15:13:59.855834
1720736040.955893,37.8740355,-122.30637216666666,7.847222805023193,-0.9300000071525574,-3.6875,28.100000381469727,2024-07-11 15:14:00.955893
1720736042.0556035,37.873914666666664,-122.3063275,6.82725715637207,-0.959999978542328,-3.6875,24.30000114440918,2024-07-11 15:14:02.055603
1720736043.1552694,37.873797833333334,-122.30628016666668,5.642361164093018,-1.059999942779541,-2.25,21.0,2024-07-11 15:14:03.155269
1720736044.2553003,37.87369483333333,-122.30623866666669,4.921875,-0.2299999892711639,-1.25,19.100000381469727,2024-07-11 15:14:04.255300
1720736045.3559403,37.873615,-122.30621333333332,4.279514312744141,-0.7099999785423279,-0.6875,18.0,2024-07-11 15:14:05.355940
1720736046.4555984,37.87354333333333,-122.30618883333334,3.7282989025115967,-0.2800000011920929,0.1875,18.100000381469727,2024-07-11 15:14:06.455598
1720736047.5556705,37.873476833333335,-122.30616216666668,3.554687738418579,-0.1799999922513961,0.75,18.80000114440918,2024-07-11 15:14:07.555670
1720736048.6555245,37.873424666666665,-122.30614616666666,3.3767361640930176,-0.0799999982118606,2.625,20.899999618530273,2024-07-11 15:14:08.655524
1720736049.7557,37.87337816666667,-122.306129,3.237847328186035,-0.0499999970197677,3.4375,24.399999618530273,2024-07-11 15:14:09.755700
1720736050.8556008,37.8733365,-122.30611283333332,3.129340410232544,-0.0499999970197677,4.6875,29.399999618530273,2024-07-11 15:14:10.855600
1720736051.9556582,37.8733005,-122.30609716666666,3.3854167461395264,0.5999999642372131,5.875,36.10000228881836,2024-07-11 15:14:11.955658
1720736052.1508906,37.873119,-122.3060185,3.5286459922790527,0.6899999976158142,4.1875,15.100000381469728,2024-07-11 15:14:12.150890
1720736053.9554598,37.87308433333333,-122.30600683333331,5.638020992279053,1.8799999952316284,3.1875,22.700000762939453,2024-07-11 15:14:13.955459
1720736055.0556808,37.873039166666665,-122.30599016666666,6.966145992279053,1.0,2.125,13.800000190734863,2024-07-11 15:14:15.055680
1720736056.15575,37.8729775,-122.30595833333334,7.929687976837158,0.6699999570846558,1.5,15.600000381469728,2024-07-11 15:14:16.155750
1720736057.2555842,37.87291183333333,-122.305931,8.394097328186035,0.0700000002980232,0.25,16.5,2024-07-11 15:14:17.255584
1720736058.355553,37.87284316666667,-122.30590783333334,8.229166984558105,-0.5,0.125,16.80000114440918,2024-07-11 15:14:18.355552
1720736059.4558616,37.87277316666667,-122.30588766666666,8.363716125488281,0.4399999976158142,0.0625,17.30000114440918,2024-07-11 15:14:19.455861
1720736060.5557885,37.87270316666667,-122.30586633333331,8.88888931274414,0.3899999856948852,-0.625,16.899999618530273,2024-07-11 15:14:20.555788
1720736061.6557243,37.872631,-122.305844,9.4921875,-0.0999999940395355,-0.875,16.100000381469727,2024-07-11 15:14:21.655724
1720736062.7558744,37.8725525,-122.30581483333332,9.52256965637207,-0.1599999964237213,-0.6875,15.300000190734863,2024-07-11 15:14:22.755874
1720736063.85574,37.8724675,-122.30578366666668,9.17100715637207,-0.5699999928474426,-0.625,14.600000381469728,2024-07-11 15:14:23.855740
1720736064.9556725,37.87238383333333,-122.30576,8.697916984558105,-0.5,-1.0,13.699999809265137,2024-07-11 15:14:24.955672
1720736066.0557094,37.872302833333336,-122.3057375,7.851562976837158,-0.9099999666213988,-0.375,12.90000057220459,2024-07-11 15:14:26.055709
1720736067.1557982,37.8722255,-122.30571566666669,7.070312976837158,-0.6899999976158142,1.25,13.199999809265137,2024-07-11 15:14:27.155798
1720736068.2559028,37.872155166666666,-122.3056955,6.662326812744141,-0.4799999892711639,1.875,14.699999809265137,2024-07-11 15:14:28.255902
1720736069.355568,37.872091166666664,-122.305676,7.821180820465088,1.659999966621399,1.5,16.700000762939453,2024-07-11 15:14:29.355567
1720736070.4558167,37.87203083333333,-122.305658,8.563368797302246,0.4099999964237213,1.1875,18.30000114440918,2024-07-11 15:14:30.455816
1720736071.5555997,37.871968,-122.305638,8.923611640930176,0.5399999618530273,-3.5,17.200000762939453,2024-07-11 15:14:31.555599
1720736072.6559205,37.87189633333333,-122.30561433333334,6.618924140930176,-2.569999933242798,-2.875,13.100000381469728,2024-07-11 15:14:32.655920
