date_time,time,lat,long,vel,acc,rel_vel,rel_pos,tfs,acc_change,vel_change,is_oscillating,is_wave,num_oscillations,wave_id
2025-07-02 02:28:26.239239216,1751423306.2392392,37.4477115,-122.1213975,17.263084631132322,0.25048164885810675,1.625,48.05584006391436,573.79357028,5.278011535760841,6.882188764651406,True,True,1.0,0.0
2025-07-02 02:28:28.341728687,1751423308.3417287,37.4478325,-122.12152283333332,17.974666523481797,-0.05182659209905138,1.625,51.50768209182367,575.896059751,5.381428225108038,7.7181267944388185,True,True,2.0,0.0
2025-07-02 02:28:29.638719797,1751423309.6387198,37.447955,-122.12165116666668,18.45723336118227,0.50142271327524,1.375,53.29999923706055,577.193050861,5.714249294390916,7.545774392066056,True,True,3.0,0.0
2025-07-02 02:28:30.943295002,1751423310.943295,37.448080166666664,-122.12178266666666,19.040545308733993,0.5098956808297122,0.875,54.60000228881836,578.497626066,5.2231309672341135,7.991083445343035,True,True,4.0,0.0
2025-07-02 02:28:32.244674921,1751423312.244675,37.44820833333333,-122.1219175,19.68663872990543,0.002200859759824528,0.46173704256473874,55.29999923706055,579.799005985,5.471648524421494,8.722301528474242,True,True,5.0,0.0
2025-07-02 02:28:33.540469885,1751423313.54047,37.4483395,-122.1220565,20.216389437020887,0.37107647125614246,-0.4376839762706842,54.0,581.094800949,4.933077884026823,9.38037327882703,True,True,6.0,0.0
2025-07-02 02:28:34.839350939,1751423314.839351,37.44847566666667,-122.1221975,20.554758088950685,0.02785831829737756,-1.1836163057742781,51.32770198525063,582.393682003,4.475563121302259,9.822355578353564,True,True,7.0,0.0
2025-07-02 02:28:36.140644073,1751423316.140644,37.448614666666664,-122.122341,20.711595007972903,-0.29167234996644953,-1.5,48.79999923706055,583.694975137,4.391124254443349,9.993029900614104,True,True,8.0,0.0
2025-07-02 02:28:37.439229250,1751423317.4392292,37.448757666666666,-122.12248666666666,21.02059815242083,0.09045469902039355,-1.875,45.900001525878906,584.993560314,3.7224560089789587,9.227847652910658,True,True,9.0,0.0
2025-07-02 02:28:38.739817142,1751423318.7398171,37.448901666666664,-122.12263716666666,21.12559324433542,-0.7342465875597891,-2.375,42.19337637604447,586.294148206,4.1687354084721315,7.941569221508271,True,True,10.0,0.0
2025-07-02 02:28:40.038343668,1751423320.0383437,37.44904533333333,-122.12279266666668,20.80943645890209,-0.19173337635917964,-4.345930612565034,36.544682409303896,587.592674732,4.680135541721885,6.345613597962149,True,True,11.0,0.0
2025-07-02 02:28:41.340916395,1751423321.3409164,37.4491895,-122.12294583333332,19.880692282622384,-0.6237800270764103,-3.875299877867923,31.47920721339632,588.895247459,5.014149261179727,4.504622412307947,False,True,11.0,0.0
2025-07-02 02:28:42.638719082,1751423322.638719,37.449338166666664,-122.12309583333334,18.132775761870104,-1.710137054813886,-2.238929658744945,27.09305859126188,590.193050146,6.042173515331551,1.8468096653127581,False,True,11.0,0.0
2025-07-02 02:28:43.940508842,1751423323.9405088,37.449486666666665,-122.12325033333332,16.050740487512357,-1.0569065545468552,-0.9375,24.5,591.494839906,6.607317448404923,-0.8662496883933528,False,True,11.0,0.0
2025-07-02 02:28:45.238882303,1751423325.2388823,37.449633166666665,-122.12340333333331,14.978884206621409,-0.5502163414206943,-1.2847610570327301,23.5,592.793213367,6.831015706290252,-2.2842004245109138,False,True,11.0,0.0
2025-07-02 02:28:46.540832043,1751423326.540832,37.449775,-122.1235545,14.202338811250197,-0.7965283613804551,-3.3754545439853123,20.177420661067888,594.095163107,6.775019485292855,-3.7723277122316006,False,True,11.0,0.0
2025-07-02 02:28:47.838404179,1751423327.8384042,37.4499125,-122.12370116666666,12.23652697805339,-1.853460382139413,-3.1538215001256225,15.68882238311984,595.392735243,7.278702200677521,-6.220706383128878,True,True,12.0,0.0
2025-07-02 02:28:49.141256094,1751423329.141256,37.45003916666667,-122.12383816666669,9.474609570266606,-2.411984989999107,-2.375,12.40000057220459,596.695587158,7.828753840982744,-9.565935738467386,True,True,13.0,0.0
2025-07-02 02:28:50.237815619,1751423330.2378156,37.45067066666667,-122.124555,7.099971278656496,-1.8899999856948853,-1.875,10.44176952129969,597.792146683,7.843044024217077,-12.586667451248932,True,True,14.0,0.0
2025-07-02 02:28:52.340104103,1751423332.340104,37.45071266666667,-122.12460583333332,2.8913904415655507,-1.2535011571855705,0.003953656698659475,7.900000095367432,599.894435167,8.110667241230074,-17.324998995455335,True,True,15.0,0.0
